like,pardischarge,parthickness,parporosity,parage,pardelT,parflux,simulation0,chain
-2570906.16124,33963.3834727,6069.78060842,0.199675058104,14881.3605995,10.6238833037,120.830349039,-2570906.16124,1
-1751448.95,25000.0,3000.0,0.1,9000.0,10.0,100.0,-1751448.95,1
-1751448.95,25000.0,3000.0,0.1,9000.0,10.0,100.0,-1751448.95,1
-1751448.95,25000.0,3000.0,0.1,9000.0,10.0,100.0,-1751448.95,1
-1751448.95,25000.0,3000.0,0.1,9000.0,10.0,100.0,-1751448.95,1
-1673596.60132,25000.239694,2998.16926491,0.0924385477602,9001.63990287,10.0256668672,100.897002094,-1673596.60132,1
-1673596.60132,25000.239694,2998.16926491,0.0924385477602,9001.63990287,10.0256668672,100.897002094,-1673596.60132,1
-1673596.60132,25000.239694,2998.16926491,0.0924385477602,9001.63990287,10.0256668672,100.897002094,-1673596.60132,1
-1584779.64541,24999.3887755,2996.70578428,0.0849364742448,9004.98062604,9.91287863015,100.41974976,-1584779.64541,1
-1584779.64541,24999.3887755,2996.70578428,0.0849364742448,9004.98062604,9.91287863015,100.41974976,-1584779.64541,1
-1343954.65388,24998.6554943,2997.98327071,0.0667492716804,9007.77344367,9.90938009489,100.381441306,-1343954.65388,1
-1343954.65388,24998.6554943,2997.98327071,0.0667492716804,9007.77344367,9.90938009489,100.381441306,-1343954.65388,1
-1331087.10745,24998.1530971,2998.12196611,0.0655397176924,9006.8189167,9.90362351788,100.009154428,-1331087.10745,1
-1311816.46007,24997.7091681,2998.50421209,0.0649787108281,9004.10055787,9.89189963034,100.28960837,-1311816.46007,1
-1301928.50928,24998.2524614,2998.41464751,0.063768102902,9001.496114,9.97850447566,100.689735074,-1301928.50928,1
-1209231.39041,24998.7528738,2998.13602203,0.0591011398488,9000.2545291,10.0176212605,101.078168508,-1209231.39041,1
-1161106.20621,24998.4523694,2998.70535354,0.0566806693377,9002.35637361,10.0886247658,101.541850693,-1161106.20621,1
-1134996.61647,24999.2227529,2999.29590797,0.0565907883602,8998.01316785,10.0123701983,101.79603712,-1134996.61647,1
-1134996.61647,24999.2227529,2999.29590797,0.0565907883602,8998.01316785,10.0123701983,101.79603712,-1134996.61647,1
-1122235.89586,24998.4547128,3000.61126983,0.0573984250775,8989.33285258,9.82764922609,101.2850284,-1122235.89586,1
-964924.93676,24999.1519721,3001.47929159,0.0516389345976,8987.1696437,9.8035765676,101.563420786,-964924.93676,1
-718464.001926,25000.1067889,3001.95502448,0.0442436771127,8983.33437103,9.80865688138,101.834828711,-718464.001926,1
-554834.574521,24999.9132758,3002.4801069,0.0399745630966,8983.53738185,9.86121379622,101.676861376,-554834.574521,1
-554834.574521,24999.9132758,3002.4801069,0.0399745630966,8983.53738185,9.86121379622,101.676861376,-554834.574521,1
-554834.574521,24999.9132758,3002.4801069,0.0399745630966,8983.53738185,9.86121379622,101.676861376,-554834.574521,1
-554834.574521,24999.9132758,3002.4801069,0.0399745630966,8983.53738185,9.86121379622,101.676861376,-554834.574521,1
-554834.574521,24999.9132758,3002.4801069,0.0399745630966,8983.53738185,9.86121379622,101.676861376,-554834.574521,1
-554834.574521,24999.9132758,3002.4801069,0.0399745630966,8983.53738185,9.86121379622,101.676861376,-554834.574521,1
-32525.8524362,25000.0642326,3002.53438835,0.0309396987132,8989.30406412,9.91420249697,101.154957696,-32525.8524362,1
-24577.9966338,25000.2886018,3003.42894371,0.0301079441299,8985.05146564,9.92427137438,100.936105272,24577.9966338,1
-24577.9966338,25000.2886018,3003.42894371,0.0301079441299,8985.05146564,9.92427137438,100.936105272,24577.9966338,1
-24577.9966338,25000.2886018,3003.42894371,0.0301079441299,8985.05146564,9.92427137438,100.936105272,24577.9966338,1
-24577.9966338,25000.2886018,3003.42894371,0.0301079441299,8985.05146564,9.92427137438,100.936105272,24577.9966338,1
-24577.9966338,25000.2886018,3003.42894371,0.0301079441299,8985.05146564,9.92427137438,100.936105272,24577.9966338,1
-24577.9966338,25000.2886018,3003.42894371,0.0301079441299,8985.05146564,9.92427137438,100.936105272,24577.9966338,1
-24577.9966338,25000.2886018,3003.42894371,0.0301079441299,8985.05146564,9.92427137438,100.936105272,24577.9966338,1
-24577.9966338,25000.2886018,3003.42894371,0.0301079441299,8985.05146564,9.92427137438,100.936105272,24577.9966338,1
-24577.9966338,25000.2886018,3003.42894371,0.0301079441299,8985.05146564,9.92427137438,100.936105272,24577.9966338,1
-24577.9966338,25000.2886018,3003.42894371,0.0301079441299,8985.05146564,9.92427137438,100.936105272,24577.9966338,1
-24577.9966338,25000.2886018,3003.42894371,0.0301079441299,8985.05146564,9.92427137438,100.936105272,24577.9966338,1
-24577.9966338,25000.2886018,3003.42894371,0.0301079441299,8985.05146564,9.92427137438,100.936105272,24577.9966338,1
