like,pardischarge,parthickness,parporosity,parage,pardelT,parflux,simulation0,chain
-1.37654128655e+14,30114.5061849,1321.4701658,0.0561744924384,13823.4973623,14.7223109232,112.346152054,1659241.56562,1
-5.08412084986e+14,34817.3920423,6449.70616101,0.180835329318,12552.7446241,15.2345729227,148.936910322,-3188768.05361,1
-1.05550942911e+14,21958.0705971,7377.74648588,0.0286751865392,13598.2639967,11.8116650563,90.6012933646,-1452934.56777,1
-1.53520384486e+15,34298.2706293,3293.30301636,0.122229650158,13185.0819691,8.59510803009,44.2592293536,-5541125.95933,1
-4.01420333297e+14,23972.9285622,7315.10094806,0.142820464215,10463.34355,10.4610742013,81.6413950293,-2833444.31143,1
-8.77898540451e+14,22597.059463,512.757717875,0.0942143436223,10119.6004782,16.4862983204,41.7713655253,-4190223.24095,1
-4.68511076888e+13,23165.8255337,5949.42362238,0.0354097567306,11155.0489335,12.9954482056,137.254051616,-967999.046372,1
-3.92216471364e+14,29387.1297295,2268.50700776,0.164367107255,8945.11665978,14.9955172463,125.772779821,-2800773.00531,1
-6.49116858788e+14,26575.8100606,3134.90372425,0.115023698266,16297.6839333,11.3594561906,62.8737101113,-3603101.04989,1
-1.4229476416e+15,29683.0842551,5771.95362923,0.156746494821,14501.5623643,16.6674363991,85.1958036251,-5334693.32127,1
-5.66632153571e+15,26087.0150541,3156.96199112,0.113228589382,10495.6085546,17.2744582486,39.5129672569,-10645488.7494,1
-7.45702072802e+14,33859.0539003,1223.08214695,0.108783634274,10419.3357842,17.4120148892,90.5666033756,-3861870.20186,1
-2.45143923622e+15,26437.6251791,6994.31823762,0.191658641338,13700.8295609,15.388733494,55.9767182659,-7002055.74988,1
-1.03933340513e+13,25924.2707981,2328.9535554,0.0995607367223,13002.706009,10.7360478971,145.828412513,-455923.986018,1
-9.83158269602e+13,32897.3424922,2044.85326746,0.0926752095837,8882.02962715,5.94354249934,66.4510655726,-1402254.09224,1
-1.60402414731e+15,27758.4991692,6646.60476102,0.164301670865,11403.1006428,10.861402491,50.6685073115,-5663963.53681,1
-1.55343267772e+13,28846.8340665,4165.41510418,0.121416662905,13250.2545517,6.13912020887,134.939666568,-557392.622435,1
-1.91070026838e+14,28500.4508403,7813.42072456,0.0693703992687,11258.4918708,10.7476236686,120.341468263,-1954840.28421,1
-7.79688203147e+15,25080.7057124,519.445844309,0.0252641703122,8726.26109674,11.0400666165,66.1274951179,12487499.3746,1
-1.34924512224e+14,32758.6822417,3756.01651348,0.0837841585817,14532.4229203,8.26088992706,85.8101541885,-1642708.2043,1
-8.1556629448e+12,34073.4445385,1698.86533786,0.0967309370136,8153.10253979,8.99118317516,146.362896516,-403872.825152,1
-882613793594.0,34164.0267155,1819.04588219,0.173323770723,13137.4293667,5.10042812243,135.082956024,132861.867637,1
-3.88885448197e+14,34391.2090607,4435.70387735,0.165370133158,8239.4695064,5.70651277164,61.8450199891,-2788854.41785,1
-2.46155812383e+15,22397.7992882,2310.13642079,0.0153552106584,14159.1948183,9.40044800303,109.509362138,7016492.17747,1
-8.5592264782e+14,29776.1891947,6187.05963798,0.105395701251,14101.9617735,7.29297152717,45.4435307394,-4137445.22096,1
-2.14066890341e+14,23968.7491454,1930.97591796,0.150659569146,16137.7987143,14.7269821832,103.91896854,-2069139.38796,1
-1.52571747481e+15,28835.661326,7006.57390981,0.113984975588,12479.558344,12.7654005732,61.6466972637,-5523979.49817,1
-39107381772.3,21206.0450248,653.170985919,0.15191568385,13666.133893,9.20390089613,67.5127951725,27966.9024997,1
-1.59524728655e+15,26242.642989,2284.5472664,0.177516929952,11420.1461498,17.3168038676,71.1869320717,-5648446.31124,1
-1.13297166448e+13,25446.4899953,3765.68201945,0.164255035227,14097.8020527,5.50741600331,132.788855217,-476019.256854,1
-2.6319087162e+14,23811.4302877,4485.7749462,0.0713552766875,15081.5645841,6.30486388127,43.9708396226,-2294301.0771,1
-3.06936220259e+13,27828.9453859,7577.56211448,0.172495981804,12285.2891586,4.10383795945,109.344447138,-783500.121581,1
-5.92167364051e+14,26841.3636401,2494.77305884,0.0231121648694,13414.1972222,8.21785824511,78.7370234309,3441416.46434,1
-7.21326273639e+14,34570.8445414,2516.6946563,0.0703727128161,10224.0330185,10.592314492,63.2380920406,-3798226.62209,1
-2.27667905571e+13,29789.4701268,5846.04325998,0.144650342382,13069.8793712,5.88815911964,154.603706415,-674785.752029,1
-2.35315017368e+14,20347.1644909,520.417259161,0.138647651789,14887.9268444,10.4553036348,104.913365288,2169400.919,1
-2.05383607347e+14,25495.8069287,5059.93430493,0.173579519503,14625.9740566,11.1848607823,116.399928546,-2026739.28934,1
-3.03512942742e+15,33786.8171465,942.347650537,0.0446253948472,11178.0317672,4.59490123112,130.567846736,7791186.59438,1
-1.10363181314e+16,28157.5180399,634.863397138,0.039976978569,15857.2624968,11.6052792341,119.512235414,14856862.4759,1
-1.99528127783e+15,29806.8820454,7243.72053924,0.0811955983006,10762.2227618,13.1566219849,57.1781535282,-6317089.95952,1
-8.48800059069e+14,34950.2005695,5151.8348849,0.104385296818,11628.1690337,11.9966615605,86.0410757868,-4120194.31355,1
-7.66524594976e+15,34844.0194099,7744.29060406,0.169153855961,14974.7499119,17.380411195,47.4144593352,-12381636.3618,1
