like,pardischarge,parthickness,parporosity,parage,pardelT,parflux,simulation0,chain
-6181814.9247,28797.38335,4923.41476592,0.139975654854,11262.4874745,9.27115206075,40.1566866168,-6181814.9247,1
-3657546.9496,28744.9337844,7641.31950364,0.0914320884239,9588.81896658,13.7095914863,97.3109659531,-3657546.9496,1
-3662866.63709,24187.0729424,5464.36946779,0.0515788789889,8798.93954197,10.7556694965,58.9183317164,-3662866.63709,1
-397490.243603,25012.2582748,1469.91618861,0.0805515105046,16425.8326965,16.2364500655,132.257340247,397490.243603,1
-2590389.16209,23307.7399052,2508.58035222,0.137627280802,9126.46371311,13.5247312984,98.3664568806,-2590389.16209,1
-3317193.17083,27090.5600439,1155.32696572,0.0626164767743,16123.2480379,7.38653911988,73.595066787,3317193.17083,1
-2048714.82879,32006.2363998,5028.25215603,0.193381136539,15771.4377349,11.5379024158,143.89463773,-2048714.82879,1
-3712409.63961,31819.0951376,7035.59808831,0.0962094601173,13422.4084409,9.85386662484,72.2303452511,-3712409.63961,1
-6347674.30879,33533.924444,2470.23118221,0.0309689743452,7861.87495427,12.8357876542,43.9746143483,-6347674.30879,1
-2135313.23199,28931.6015595,6228.98317263,0.0781635275403,9609.26602483,13.1094166068,140.225921342,-2135313.23199,1
-377237.721414,25675.0604863,4667.2492829,0.129998464782,11643.2421925,4.44347612194,131.218704819,-377237.721414,1
-1938189.06134,34935.6450848,3920.23176953,0.0961343347239,9780.36112072,10.153232754,124.758183483,-1938189.06134,1
-4336272.34792,25612.9202091,1594.6540024,0.180525545355,12553.5061272,8.58672897724,40.3541588011,-4336272.34792,1
-10904280.3364,24233.9752618,1739.02476263,0.0167272066712,16460.7291095,11.262805835,97.2199974675,10904280.3364,1
-2250902.64893,24508.0692042,6384.2193241,0.110153292015,8512.70310488,8.70136326119,83.7571182428,-2250902.64893,1
-2402597.23082,29386.6106396,602.405215899,0.118931805573,12355.076832,12.1290170519,133.819031927,2402597.23082,1
-368137.692933,23098.9768598,2685.56903041,0.158198200847,15495.669942,5.01895390424,95.8178989687,-368137.692933,1
-1787260.51112,33402.5110904,4422.52557556,0.131966822025,12614.9019406,7.65596091546,101.973514545,-1787260.51112,1
-905675.378766,20325.2273028,5950.11305503,0.0706947589353,13238.4821004,7.49373611588,98.6183514485,-905675.378766,1
-1027513.04674,20932.2362363,6928.04117667,0.093350150363,8429.61597026,7.38572675359,118.960105295,-1027513.04674,1
-4981414.90838,33053.1125713,6738.70819329,0.0769197633,8600.83126934,10.0013858479,59.814922413,-4981414.90838,1
-3096727.9899,20589.0458858,4845.056616,0.0726463306139,8303.51015626,7.39114256461,42.5030035444,-3096727.9899,1
-1028471.15338,30738.2548906,4708.25857194,0.020981016287,10421.3840376,11.7525859597,84.6270000929,-1028471.15338,1
-1847389.93604,27011.3318124,5418.00751072,0.168114406023,14074.4890983,3.75627286242,44.8260240451,-1847389.93604,1
-2512645.7988,25001.5753641,6567.41164303,0.199077092426,8318.78996508,9.65209587205,90.3751364429,-2512645.7988,1
-5679870.78233,24019.6653043,6884.1059458,0.158149850186,7821.49412554,15.6336821926,64.2012633294,-5679870.78233,1
-5625167.01386,33887.4465724,2356.84523244,0.0173809837214,12163.4376278,12.6158461392,96.4098548415,5625167.01386,1
-1195662.52563,27275.216986,914.262064899,0.119599288471,12622.5564117,15.1861904417,95.4011340934,-1195662.52563,1
-1748478.86612,23179.5227632,657.39050602,0.142002163335,12890.5769535,7.75228029645,123.800703778,1748478.86612,1
-3116564.002,32130.7042779,622.91544483,0.109367639707,16000.6265252,16.0483421216,116.470329457,3116564.002,1
-4997320.73121,29756.0657077,6901.13538724,0.106840459762,8192.28941413,11.7417485357,65.6146507415,-4997320.73121,1
-7398285.23984,24441.8675881,3828.20035916,0.139793036065,9736.33663203,14.000136487,43.6553906266,-7398285.23984,1
-1721744.7603,24340.7719687,5202.17020275,0.162072195261,15127.268811,12.8819090561,145.352166236,-1721744.7603,1
-928735.777436,26306.8019305,7621.67102464,0.179390230545,9593.59853834,6.05431466316,143.140875245,-928735.777436,1
-463223.982101,30490.7435892,3117.29296883,0.0600379556646,8457.42378567,8.02900512598,133.048400438,-463223.982101,1
-4704871.02601,24489.1398508,3057.08186452,0.0335727837241,13816.9276623,16.0731583207,49.2205570392,-4704871.02601,1
-4649377.89124,22045.8493255,5777.96337215,0.109466689268,8443.54287466,12.2672108872,54.7361020439,-4649377.89124,1
-7213172.21656,25022.1173309,4439.05866424,0.159290132985,16257.9463518,16.3685254208,52.6176952041,-7213172.21656,1
-5489852.67429,22021.0928649,1600.77447926,0.0290743233721,15450.9743068,11.3121924691,136.892541354,5489852.67429,1
-3345.98720553,23060.688941,3976.92188971,0.0632901466993,9337.58024631,5.77200099946,155.071356492,-3345.98720553,1
