like,pardischarge,parthickness,parporosity,parage,pardelT,parflux,simulation0,chain
-2801098.36266,31632.7125459,1714.88201619,0.151524614089,9515.22850886,16.2861848969,130.188675795,-2801098.36266,1
-2497854.65639,29213.9147965,7641.24447771,0.0477673807748,8555.61785061,7.08609261283,65.082256763,-2497854.65639,1
-3752110.95714,27313.441303,6462.66052549,0.167373469358,14181.8796338,11.9462550843,79.431915759,-3752110.95714,1
-2386458.18828,23041.7025812,7471.04804359,0.0103468268028,16403.089452,9.464263701,87.1786634472,2386458.18828,1
-7429867.66006,28689.4667451,2362.95756716,0.120712001583,13048.0249066,16.2399025866,53.3254138166,-7429867.66006,1
-3196190.85193,29742.3769934,3551.69426566,0.154646038006,10657.5856999,10.898161585,85.9525733952,-3196190.85193,1
-1266763.79827,21198.1677211,1798.37342763,0.0427475923794,11776.4049799,10.5965815875,113.4848018,1266763.79827,1
-2675351.53379,32316.9574426,840.716670013,0.194038478137,12635.1494203,10.7150782698,66.9082834031,-2675351.53379,1
-772498.626812,27450.4562375,6026.30551611,0.0386496714789,8569.3444533,8.88374288124,136.892598659,-772498.626812,1
-7766115.55505,31891.8653547,5294.65707018,0.110188859557,9598.79234569,15.9919931207,61.5511639071,-7766115.55505,1
-8950112.11747,32418.5280739,2981.33304669,0.0862025822859,15517.3882149,15.91377357,47.3251628835,-8950112.11747,1
-4087059.61746,29580.486435,4560.43715538,0.0489287830427,10497.5491575,10.7163217103,57.8930405434,-4087059.61746,1
-1823865.45864,24199.0981793,5076.07165598,0.170780904869,8090.84118622,7.8026050138,92.1714105867,-1823865.45864,1
-3110247.99039,24436.7212882,6634.34783477,0.0579007876837,15628.2830524,15.8173469911,94.2267050108,-3110247.99039,1
-2210939.94503,31351.2266129,2951.59461341,0.0205496032947,11562.836189,8.16753098019,68.0375397647,2210939.94503,1
-11487341.6303,25774.7974481,605.274486487,0.0382070159188,15431.5590921,10.8484939903,48.9818184461,11487341.6303,1
-2767335.76904,28365.0281608,5970.43236847,0.103003949992,8469.88233876,14.6254784596,131.441693923,-2767335.76904,1
-1574144.93733,22908.1581298,4809.89382534,0.167556395847,13864.1557237,12.1096878665,141.026096509,-1574144.93733,1
-4366889.1695,29653.5966155,5354.48721161,0.131598064939,7856.83151859,13.340655008,84.2629259589,-4366889.1695,1
-1709811.2014,29126.6986854,1872.98841909,0.0511937278057,14142.9717988,4.86923685527,54.8677683185,1709811.2014,1
-52807.6708294,24556.5759851,1417.50926321,0.11508012593,10484.3254259,10.13275729,152.641175183,-52807.6708294,1
-3024925.90124,29507.3625011,5703.4143314,0.0290837037248,10494.0345319,16.5920713958,100.143822401,-3024925.90124,1
-229249.783578,32033.0873105,4417.22786038,0.0545968028277,12216.934964,8.38562627105,145.12814336,-229249.783578,1
-1576970.69119,29469.5258506,1885.68464634,0.0942748773058,15966.777454,14.7134931375,102.715876639,-1576970.69119,1
-9737083.42177,29672.1186642,738.624351641,0.040456373109,12121.4654614,6.44669224775,83.2447114046,9737083.42177,1
-1602059.48653,31480.4754048,2204.17572295,0.118409243596,9906.56223759,8.11642549717,91.4052574089,-1602059.48653,1
-3528605.66205,30801.1982903,5365.85839507,0.120450910718,14887.7646575,14.0627154495,102.262740068,-3528605.66205,1
-1189608.55389,32052.5596949,5762.01706875,0.166049508165,8273.39109611,4.87631948819,106.621364761,-1189608.55389,1
-1297599.50327,33899.4619792,2899.11604906,0.113971858758,14243.7554408,11.1320515761,136.859826325,-1297599.50327,1
-2036558.91959,29420.851546,1032.41796872,0.185496119796,9604.9769865,16.4021522836,137.47910326,-2036558.91959,1
-751130.832668,21650.8392378,3390.30029827,0.193376262558,12854.372878,5.97847202639,110.164893763,-751130.832668,1
-2849599.70839,26013.333945,4633.11755581,0.18786871649,14522.1471414,8.91602317314,70.6752573322,-2849599.70839,1
-4914155.02733,27866.9108205,7078.26029217,0.163998763287,15444.5173278,16.0359731511,84.6052963011,-4914155.02733,1
-2810526.42441,34468.7548009,813.370825383,0.184997541899,8573.83408236,17.059792372,123.230656577,-2810526.42441,1
-3062825.95901,21246.6952573,1149.58184012,0.136212973638,9675.84594027,14.5086262158,70.489122871,-3062825.95901,1
-4770796.746,20063.7396406,6486.78604912,0.197396415982,12742.4989606,11.0610869657,44.6750207093,-4770796.746,1
-707733.401579,31891.4579947,2979.06709558,0.068577724768,10214.9187196,8.07730206145,111.951046004,-707733.401579,1
-1275527.9628,22172.5843242,4545.35459764,0.12973652995,10745.828715,11.3874026532,150.416198482,-1275527.9628,1
-4609820.1483,24645.1645413,6274.30006247,0.185566236871,7777.26627201,16.0377061502,82.8328773128,-4609820.1483,1
-16532459.2065,24622.0293971,828.141633238,0.0155267235442,10574.827304,16.0588047878,106.438847657,16532459.2065,1
-3666286.03969,25451.4520187,6984.0902422,0.162185868055,7762.70969174,12.7218130199,84.3532522938,-3666286.03969,1
-3577524.14797,28637.4623167,3025.73991405,0.0205586924321,9460.59391217,13.1081791782,47.3474332806,-3577524.14797,1
-7327839.69051,34898.3019124,7701.46881288,0.135767301244,10968.0550774,10.1871575999,46.2340376626,-7327839.69051,1
-1736283.77935,26823.5413271,4443.13884385,0.0670021959067,14313.1460266,15.8102184862,140.231641369,-1736283.77935,1
-442781.000477,28889.4224394,642.2902886,0.182987029849,10407.0845426,11.3420552455,154.991500093,442781.000477,1
-2559061.64006,26675.3498504,7388.93719951,0.16574622908,9558.17472494,12.0426667387,116.154437163,-2559061.64006,1
-1117219.99984,31530.7587949,4778.861851,0.190464056228,14562.3252821,5.00370044784,97.3446115729,-1117219.99984,1
-1721064.70731,29235.5965056,1812.32327242,0.0843642647018,13709.4747988,4.62828879036,150.371098136,1721064.70731,1
-3462078.43765,25985.0871723,3454.20794481,0.014954291704,13716.3391606,12.5585331164,94.9775188536,3462078.43765,1
-4938343.96887,28542.9266085,6395.43938511,0.0534922039236,9153.35307233,9.55709809572,47.8681101397,-4938343.96887,1
-1645172.42865,34921.0212523,2888.74115725,0.187083711115,8571.08213515,6.34862431281,100.876988804,-1645172.42865,1
-4348465.74858,24187.9448325,1458.09810751,0.0169864921966,8094.90647426,6.81232073492,46.3529759346,4348465.74858,1
-5122233.58817,22822.4515255,7577.34407828,0.185035454243,15161.5579465,10.0383590259,42.6953951631,-5122233.58817,1
-1860834.95794,27939.2069434,3718.78196661,0.090362599095,15448.9190617,14.4837490579,128.731384985,-1860834.95794,1
-2293833.54376,28251.265122,3900.54548702,0.104331491061,13058.7473265,17.4108173535,153.781719906,-2293833.54376,1
