like,pardischarge,parthickness,parporosity,parage,pardelT,parflux,simulation0,chain
2990305.21588,29015.4907113,4181.09586754,0.138846147237,9614.56065549,12.8244873816,107.271786131,-2990305.21588,1
-1079415.12535,24368.5938924,6745.13571525,0.0409737566639,16187.280042,10.6111234779,103.214972517,-1079415.12535,1
-5292936.42765,29183.0946883,1341.10364658,0.0371132443886,14127.487147,15.1491545597,147.925458492,5292936.42765,1
-1783030.90358,32133.5397503,1461.23511003,0.18529521035,10002.9257419,12.2614604941,132.730648086,-1783030.90358,1
-2523919.79915,24423.8793569,863.321837866,0.0637027116986,11626.6166075,11.7761531737,109.030555863,2523919.79915,1
-204559.869991,33116.351347,1407.86277151,0.128831180297,13216.9687128,10.0925286861,127.75107559,-204559.869991,1
-1570943.69383,23975.3959975,6582.0009385,0.0377792615827,8456.30097516,9.24425598187,92.9327219904,-1570943.69383,1
-965858.491729,24734.1538385,3229.09817762,0.0502875015334,12829.7652356,15.4589420393,131.018693332,-965858.491729,1
-3743541.04161,28164.8407055,976.198311344,0.11513232899,11143.0609516,13.4452553703,57.9722774948,-3743541.04161,1
-876897.770209,31302.7174411,905.501734955,0.107024370584,9603.03493934,9.06453245101,127.603173827,876897.770209,1
-2336111.06769,29340.1320286,3476.40716383,0.0153426322287,14890.2966782,14.4471253693,72.4401447147,2336111.06769,1
-1073026.73976,30809.8988709,4735.56777501,0.11776323665,8263.13029344,6.62498129637,133.525993906,-1073026.73976,1
-7264050.06742,33501.5859427,5430.9125873,0.167316327588,8303.67287668,15.291688658,67.7119761016,-7264050.06742,1
-11216.9315386,30691.5036206,2761.77550942,0.0284603065842,7705.502837,6.91351973626,70.3010385354,-11216.9315386,1
-2982294.1174,22934.2400048,6775.04158911,0.0343585988777,9260.86849612,12.4291784203,73.2325680359,-2982294.1174,1
-1055338.48551,30218.7650719,1833.91556599,0.145701106602,15658.2162189,6.9059688365,73.8847741664,-1055338.48551,1
-2119347.48796,25688.9286133,5814.74357606,0.0851457332546,15376.4122127,9.53348952159,84.0015766251,-2119347.48796,1
-2956127.59631,30449.5924945,2676.49457406,0.172233736061,8769.4079184,11.5584680025,99.6087306188,-2956127.59631,1
-3614610.03628,21428.3737197,7631.91988136,0.17754030986,7761.62833664,15.1252171638,86.7716517827,-3614610.03628,1
-1349729.91384,20058.4964798,7815.27513483,0.0479062072494,10249.5001728,9.37190103581,99.0575814145,-1349729.91384,1
-3229088.94265,21146.255413,707.516115935,0.0593297539318,8400.2008786,7.15806254238,151.060418272,3229088.94265,1
-4748354.50573,22934.8780845,769.937452748,0.0574602561846,13162.4529172,4.31570880352,47.7245199836,4748354.50573,1
-3329636.30405,21297.5394255,2213.84737262,0.163072292755,12483.6141322,16.4142713912,86.0253263186,-3329636.30405,1
-1148103.6532,24348.0567038,2539.50537714,0.108135393783,12394.987484,4.56013625829,49.4393504292,-1148103.6532,1
-2732605.50659,29020.0689466,6740.13540928,0.139308414375,15056.6005136,9.86418596893,89.5651291461,-2732605.50659,1
-2716373.69613,30829.3998324,6077.75835263,0.18099026087,9993.34487702,10.7772022093,110.947012825,-2716373.69613,1
-3672887.89165,23430.0535825,7458.18389672,0.122922256464,14711.6052661,12.4269394617,71.9540145871,-3672887.89165,1
-1178745.4751,32611.6822792,5654.37370785,0.169537674602,14005.705116,4.34601089214,85.676841009,-1178745.4751,0
-3632829.35521,28555.7137352,1065.26686624,0.0644094484597,8803.93787511,15.2490695337,59.7104760568,-3632829.35521,0
-138743.213036,29398.5807084,3918.61275536,0.05724793449,14280.6936337,7.28613439918,106.618476033,-138743.213036,0
-2307262.85458,25608.7739376,6396.0855921,0.0782274302884,8149.16268636,4.34960565157,40.9097809692,-2307262.85458,0
-1736304.30766,29903.324643,2728.968923,0.128257078689,11141.8151913,10.3101619084,114.755325418,-1736304.30766,0
-2089062.31764,23622.2040423,6120.81291785,0.178054282709,9549.41775307,9.39012014431,96.6635289301,-2089062.31764,0
-664501.154039,26082.9539813,6228.63594841,0.0612066047078,15519.6615163,5.55172845572,83.9299475714,-664501.154039,0
-1783151.60086,29168.6737955,3845.38486757,0.0561456034185,14549.697628,10.8706875607,84.630754451,-1783151.60086,0
-294401.062783,22708.1940474,3924.18974221,0.0414202378085,13585.2843047,10.7641172827,111.55758725,-294401.062783,0
-3302581.95729,32129.9403668,5204.79197932,0.186658878028,15084.8737889,14.4938639805,122.572947882,-3302581.95729,0
-2179659.95545,30199.4423461,7086.06665621,0.107972287298,16213.3009152,9.83375073878,105.385091937,-2179659.95545,0
-1658762.78892,27003.0029809,5266.77465827,0.0727246936002,10483.5378554,6.29261808109,70.9045000808,-1658762.78892,0
-1334964.41883,27174.8185856,4596.38661765,0.0741601810381,12311.2831489,7.3282761158,86.0196609875,-1334964.41883,0
-2636069.33658,25697.8002057,5628.31941064,0.110214359716,13719.9270977,11.492659788,92.2180926654,-2636069.33658,1
-3958004.59471,31611.4315373,2243.7136559,0.155462817008,9281.09485335,15.8643654242,104.558170856,-3958004.59471,1
-796509.312491,32813.0464183,4648.62241588,0.129845148977,13554.3147812,7.02425411545,150.403123483,-796509.312491,1
-2714482.32615,27364.0180137,4600.40723056,0.0848048430617,10739.879079,13.3036416331,105.039207654,-2714482.32615,1
-1173193.98728,32175.0883684,6850.89731402,0.127177862576,11278.5392199,5.89221295204,119.32643038,-1173193.98728,1
-471993.760652,32418.0950026,4233.04872433,0.136568253521,13547.6693679,5.55821799265,146.375262132,-471993.760652,1
-1955843.07656,29948.0966987,6851.07498143,0.184088155896,10488.7753441,10.5979329046,144.029650839,-1955843.07656,1
-1902762.18976,22236.8006368,3214.72317562,0.0539348952068,9890.73780898,14.591549646,102.375106247,-1902762.18976,1
-2054396.42085,26434.1859756,5296.60702626,0.0739164111628,11032.2879815,10.2634468805,96.9757786301,-2054396.42085,1
-1692884.81801,26952.2845767,4850.31813832,0.0873433867205,13646.1858465,9.93089046591,104.57212021,-1692884.81801,1
-1449699.32764,27493.2508192,5383.09190078,0.0764290627542,10285.6827885,8.84305608109,113.833075897,-1449699.32764,1
-185420.077436,34400.2614178,2755.40955851,0.173011295847,13799.520498,4.40772101921,128.44066941,-185420.077436,1
-460455.157645,32979.0147514,1634.62805423,0.149893827091,13569.9906435,6.17623991559,149.195387661,460455.157645,1
-1557089.94575,26078.6930061,3452.46592352,0.0866016834627,11144.4845428,10.9319625498,112.787810848,-1557089.94575,0
-1173567.72804,31256.2675564,4507.80850083,0.136961162322,13155.4992417,5.83323804283,99.1699319479,-1173567.72804,0
-1189628.84902,27820.9429372,3464.77890572,0.094754228108,11787.8488775,8.73497847527,111.103658027,-1189628.84902,0
-1702889.3093,34240.4781167,4041.41370486,0.0426998381031,8185.05731741,12.2598532686,126.24976403,-1702889.3093,0
-36779.9463092,32302.800205,2333.72990434,0.0991875280366,11361.166495,6.77803359595,141.460004503,36779.9463092,0
-1305639.76376,32574.5970552,3906.58752912,0.0794995607882,10268.4524704,9.55970374285,130.771768739,-1305639.76376,0
-735485.381451,31643.3879634,1918.32698836,0.0880234415166,16002.8494448,8.75524820323,122.473603225,735485.381451,0
-1624893.65145,28477.1107115,4565.67007874,0.120416245065,13344.3933712,8.59312997937,105.716408158,-1624893.65145,0
-154822.889947,31713.0050262,2805.01335659,0.0991708231316,15256.4513756,8.99446027668,150.680902374,-154822.889947,0
-915760.441618,30980.9553882,3821.66815003,0.116632118238,12849.049194,6.5346248467,111.986254658,-915760.441618,0
-719219.916358,30613.5598495,3408.84109379,0.0993852750023,12879.4349158,7.24761218064,117.897160497,-719219.916358,0
-740566.054744,27465.9404899,2709.83541029,0.0958758514183,12589.4441383,6.65160328281,88.2454672231,-740566.054744,0
-894349.879603,32030.7975859,3345.97093917,0.0915103368044,11384.738967,8.03521385727,123.493888122,-894349.879603,0
-2047868.67514,28706.7064388,5430.94681915,0.111997604171,14792.8088628,8.9134063154,93.2341401452,-2047868.67514,1
-2401228.12759,27531.0458705,2543.54496134,0.0251348075323,9210.45243489,8.21127199095,144.524861473,2401228.12759,1
-769013.64508,31864.1206382,1464.33407592,0.160489404506,12733.1575935,4.15502335404,138.363523832,769013.64508,1
-1051749.4959,30905.0121274,5208.7161004,0.113475823601,12764.9156218,6.6021713334,118.75266379,-1051749.4959,1
-1059840.98473,29247.4460801,3540.62972403,0.0955946107412,12746.793222,7.50810269305,101.660293083,-1059840.98473,1
-1934560.29146,28700.3483804,1169.13611506,0.0886863137362,11788.5690042,5.68021411514,122.783021466,1934560.29146,1
-28614.7295064,29114.5956666,2673.04236835,0.0665569892924,11127.7780798,8.06058919541,126.951635444,-28614.7295064,1
-1745221.88896,33342.9932817,2955.3849684,0.129732155716,14030.3250718,10.1817837128,114.551819441,-1745221.88896,1
-1343883.52335,29685.4878758,7375.73093552,0.184961164266,10279.7166246,6.76448992795,128.175180883,-1343883.52335,1
-1341060.31018,25225.3801778,6539.77345564,0.0157397852138,8365.67327784,7.48684903652,55.7235608732,-1341060.31018,1
-943320.480098,30102.7334753,2612.15542291,0.117379128549,14205.1958181,7.34112479499,94.5763014379,-943320.480098,1
-484160.297466,30699.315117,2306.40952482,0.114526539796,13313.5665426,7.40681639761,111.995090085,-484160.297466,1
-1060918.34309,27160.506468,4825.90661624,0.0651030132626,14515.4486397,9.26075587103,108.678269471,-1060918.34309,1
-772051.183362,30699.4263038,1420.66592442,0.132604491521,14906.4131267,7.27827878866,134.916111161,772051.183362,0
-657774.084975,31894.15481,3536.92718791,0.11384881416,12926.8342266,7.0888498248,134.524719273,-657774.084975,0
-1229240.67934,29663.8036171,3730.78460646,0.114481639045,13015.9880544,8.02812877939,111.699992553,-1229240.67934,0
-495354.933596,29482.9034591,2625.78415874,0.097156617346,12468.5648033,6.95219181663,105.916865583,-495354.933596,0
-833170.050725,31119.1898206,3868.06816749,0.105721120403,12671.6190278,7.00608221836,121.366154056,-833170.050725,0
-677198.770553,31533.1898979,3099.1451631,0.105756243199,12343.645302,7.20770678887,121.952019999,-677198.770553,0
-177123.195736,31206.844686,1841.06577511,0.116527269301,13584.7603023,7.46472056327,129.566828434,177123.195736,0
-488579.607682,31581.5464547,2599.97642933,0.104549515654,12164.0688005,7.30195625392,121.325276692,-488579.607682,0
-546652.991708,31757.8957385,2889.78499744,0.105816377676,12666.6184687,7.51526485039,128.24193793,-546652.991708,0
-263495.512034,33303.8580951,1954.94893225,0.0928304383512,11584.7135795,8.06635119368,144.323322281,263495.512034,0
-524637.266093,31077.7771035,2985.34028513,0.0932444784283,12359.9689211,7.39212454612,120.692252849,-524637.266093,0
-259637.319441,30757.8705949,2423.82220703,0.097417491381,12322.8311711,7.17553968177,118.41905644,-259637.319441,0
-753690.346328,29427.2807477,3619.35637775,0.0771181346609,12987.7393978,8.29010342628,114.97819501,-753690.346328,0
-732182.213699,20107.7413001,3883.69166465,0.0852054266801,7706.83602267,6.0158922574,100.822619286,-732182.213699,1
-747801.352141,29554.8008582,3223.35345284,0.0943950991089,13083.5560573,7.86023094517,115.146912708,-747801.352141,1
-396930.528783,24185.0354094,5664.99752856,0.0261806413742,11949.4363754,9.87586736149,101.891892686,-396930.528783,1
-678307.875784,26889.7860986,6572.92197282,0.085567131561,10738.7370456,4.82483793799,108.929024533,-678307.875784,1
-392185.03663,26105.5366429,6817.59849082,0.0599707468608,16493.7591472,6.25301663254,113.008667158,-392185.03663,1
-95351.0440747,21660.2131746,3217.09096639,0.0431704774187,8249.71451756,5.34028487871,97.1555723422,95351.0440747,1
-163571.50956,26641.6581383,2122.14026987,0.075563524826,9548.83612458,9.34880366764,142.405393858,-163571.50956,1
-621357.739231,27869.6666004,5254.36122506,0.0874940405664,11827.6297931,5.4879159788,114.343702476,-621357.739231,1
-555335.498935,27878.2371126,4419.17181331,0.0833737676778,12038.8400633,6.13533713879,116.720219092,-555335.498935,1
-9160620.80081,33244.0964812,6990.41598175,0.0558310493751,13677.4000308,17.2216508497,55.4783162433,-9160620.80081,1
-6878510.02077,27290.0585239,2272.11450205,0.0429248971994,7941.72316689,13.4757409258,40.4328459799,-6878510.02077,1
-105460.018153,25498.5598509,3745.81894854,0.0605318017359,11277.0543084,6.13783035951,114.001140482,-105460.018153,1
