like,pardischarge,parthickness,parporosity,parage,pardelT,parflux,simulation0,chain
-1669563.17116,23364.5558729,2411.76839839,0.169247710267,14287.1735237,6.63045044513,62.3180054455,-1669563.17116,1
-1669563.17116,23364.5558729,2411.76839839,0.169247710267,14287.1735237,6.63045044513,62.3180054455,-1669563.17116,1
-1838326.74904,22513.9385727,3784.61189664,0.0935143419356,9098.10472549,4.80691478168,44.7998192066,-1838326.74904,1
-1013261.58888,22102.6498803,612.222752748,0.158535806415,8870.23558066,10.9828720904,80.0770075813,-1013261.58888,1
-902604.40672,22289.5305469,7335.89844768,0.083557103201,13973.7936396,4.14025201078,65.4534787676,-902604.40672,1
-3526674.0325,26745.3515907,5428.59900691,0.132797735659,14368.0685195,12.4519945666,82.080938728,-3526674.0325,1
-381049.07589,32400.6615158,1490.59119591,0.0852462058049,12352.5850139,10.3894239246,121.651822702,381049.07589,1
-1538127.26707,33944.4618851,5902.28762135,0.0809623955761,11596.0163006,4.94822922493,71.1574721564,-1538127.26707,1
-11423981.8231,30773.9826387,2512.71701406,0.150013882522,7975.88273675,15.6574272952,39.9267093753,-11423981.8231,1
-828577.813304,22957.2212013,4422.49834233,0.144217039675,12293.6620895,5.20516255621,94.0658637753,-828577.813304,1
-2642243.33877,30467.6986121,1776.3227027,0.0332945467852,9182.44142624,6.12792506828,89.4603058431,2642243.33877,1
-6789079.50338,30838.7272599,4003.70496422,0.164923765251,12837.8504596,16.5649729823,69.1788693164,-6789079.50338,1
-1296825.55917,26988.1030538,3181.27579977,0.186652362777,12233.5641341,10.6078099684,154.600347107,-1296825.55917,1
-6867246.74338,31906.6348643,5643.16393882,0.196759148431,11385.9333002,11.5651831984,51.3202447817,-6867246.74338,1
-7100402.40262,33858.2904785,5493.62551161,0.0206721198125,14581.6160891,17.3633880089,51.3842638647,-7100402.40262,1
-3382700.14941,24926.6478564,3347.34686709,0.158201205381,13720.6945578,9.08265594101,56.2315370162,-3382700.14941,1
-3935683.05359,27450.7654553,2600.17992281,0.0881615619038,11487.9195374,9.22706278747,47.7160719106,-3935683.05359,1
-5827566.79676,29623.6639942,1113.21250769,0.170638967483,9811.23056637,16.8173439271,67.7501995762,-5827566.79676,1
-1154166.98256,22587.735607,6051.75711939,0.141596779007,12833.3995642,4.3424809721,65.7601222346,-1154166.98256,1
-997884.518672,29126.5516373,4910.63922604,0.0657190589832,10659.735342,7.47688611807,111.177203446,-997884.518672,1
-913562.887613,30337.2145598,6318.81059596,0.0395698746075,15099.2530219,13.7760193047,152.305607183,-913562.887613,1
-895428.279265,23349.6084189,7258.67025653,0.0711733601244,11057.9027497,7.59714428758,127.216352817,-895428.279265,1
-21884992.5216,28515.2108943,875.709847776,0.017719773214,14314.9432743,14.3208779884,92.4311184829,21884992.5216,1
-680854.514104,25220.6232558,1747.62522402,0.13395823018,12336.1436922,11.840797339,148.67183589,-680854.514104,1
-677006.803231,25158.201491,6113.57270756,0.128342398899,13018.3508556,6.22384404593,143.154275451,-677006.803231,1
-940153.526089,21726.0273923,2751.13303503,0.19813819959,8685.05852776,7.13927635161,120.653600821,-940153.526089,1
-3528757.69836,33603.1180269,5003.01697648,0.110610191838,11301.1496199,11.0380046883,88.0490348312,-3528757.69836,1
-6534763.63002,20488.3291916,7384.91862475,0.0343545223853,14954.5094835,15.3436226075,40.626412111,-6534763.63002,1
-2103556.05431,26961.2158868,4598.29530276,0.0652625098365,10491.915308,12.1428408664,107.536859871,-2103556.05431,1
-2982496.19,31888.6516171,3063.10643903,0.144892184932,11488.2255697,6.19066832655,51.8724085489,-2982496.19,1
-114851.790448,22178.4466466,2623.13511233,0.18806748256,12915.5365392,4.53846975025,144.809920616,-114851.790448,1
-1739545.48047,23787.4751204,4635.06662402,0.122594599499,14626.6057646,14.095552274,142.65047112,-1739545.48047,1
-2482031.06285,33225.1595516,6669.43422375,0.191691882781,12265.2092103,12.0310232715,142.804606113,-2482031.06285,1
-874027.004011,20609.0047891,3011.13433796,0.0308078180967,10143.1913917,4.35146574885,65.0517201061,874027.004011,1
-6357698.59722,26171.5570666,7818.08505295,0.063663490446,11309.3525201,11.2473138364,42.3640219099,-6357698.59722,1
-12707247.0997,34402.582702,2842.32421894,0.0121398571253,15132.7047938,5.47358753684,79.153803354,12707247.0997,1
-2631960.75935,28943.0211411,5517.97789007,0.124140761796,13690.7499703,12.0847651256,109.011205611,-2631960.75935,1
-52789.8006336,23228.2008539,4228.60513354,0.0363258828089,14306.8378689,7.73635984095,81.131226622,-52789.8006336,1
-950110.707013,33116.3155344,6146.62112612,0.0423201042833,13792.9097171,8.19082785374,100.29568117,-950110.707013,1
-794613.91439,23655.6971376,2302.76423102,0.126648304431,9456.98708699,8.20965609761,124.427652811,-794613.91439,1
-1956379.56889,32470.4000218,6560.96838924,0.152924466045,16568.9484491,8.51229053965,110.951798457,-1956379.56889,1
-1248.38693783,22267.9990078,5739.2104468,0.0241188027223,9041.46782995,6.13379396795,93.8808860975,-1248.38693783,1
-1929222.05822,31210.0665688,5102.11900693,0.115085103999,15065.5790505,7.43808899727,85.0835159875,-1929222.05822,1
-2222829.59038,27474.1482066,7041.65456827,0.105447777601,16191.9712473,8.30630414349,80.9160875172,-2222829.59038,1
-3155739.09101,26775.4022353,7665.87227608,0.0234312874655,10530.8262383,12.3628343193,70.0899138031,-3155739.09101,1
-1466888.31012,34164.5855835,6791.59180686,0.138437262171,13403.7360175,5.8787610096,102.849403691,-1466888.31012,1
